FinalID,NonTarget,Rank,FFG,FeedingGroupsCode,FeedGrpWt,HABIT,HABIT_MPCA,TolVal,TolVal2,LongLived,BCG_Attr_GP,BCG_Attr_RR,BCG_Cool_8,BCG_Cold_9,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,Family,SubFamily,Tribe,Genus,SubGenus,Species,BenTaxaID,TSN,ParTSN
Sublettea,FALSE,Genus,CG,cg,,SP,spra,,19.73757785,FALSE,4,4,3,3,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Tanytarsini,Sublettea,,,437,129975,129872
Suphisellus,FALSE,Genus,PR,pr,,CB,clim,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Coleoptera,,Noteridae,Noterinae,,Suphisellus,,,171,112607,112606
Suwallia,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Chloroperlidae,Chloroperlinae,,Suwallia,,,997,103254,103202
Sweltsa,FALSE,Genus,PR,pr,,CN,clng,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Chloroperlidae,Chloroperlinae,,Sweltsa,,,999,103273,103202
Sympetrum,FALSE,Family,PR,pr,PredE,SP,spra,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Libellulidae,,,Sympetrum,,,956,101976,101797
Symposiocladius,FALSE,Genus,PR,pr,,SP,spra,,,FALSE,3,3,3,3,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,,Symposiocladius,,,462,128877,
Sympotthastia,FALSE,Genus,CG,cg,,SP,spra,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Diamesinae,Diamesini,Sympotthastia,,,451,128426,128351
Synclita,FALSE,Genus,SH,sh,,CB,clim,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Lepidoptera,,Crambidae,,,Synclita,,,,,
Synorthocladius,FALSE,Genus,CG,cg,,SP,spra,0.291514975,20.31532171,FALSE,2,2,2,2,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Synorthocladius,,,535,129161,128457
Synurella,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,Crustacea,Malacostraca,,Amphipoda,Gammaridea,Crangonyctidae,,,Synurella,,,1291,93947,93745
Syrphidae,FALSE,Family,CG,cg,,BU,burr,,,FALSE,5,5,,,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,Syrphidae,,,,,,308,139621,131750
Tabanidae,FALSE,Family,PR,pr,PredP,SP,spra,5.914530776,19.94593004,FALSE,4,3,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,Tabanidae,,,,,,309,130934,130741
Tabanus,FALSE,Genus,PR,pr,PredP,SP,spra,,,FALSE,4,,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,Tabanidae,Tabaninae,Tabanini,Tabanus,,,316,131527,131318
Tabanus/Atylotus,FALSE,Genus,PR,pr,PredP,SP,spra,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,Tabanidae,,Tabanini,Tabanus/Atylotus,,,318,,
Taenionema,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Plecoptera,,Taeniopterygidae,Brachypteryinae,,Taenionema,,,1796,102816,102788
Taeniopterygidae,FALSE,Family,SH,sh,,SP,spra,,21.05084615,FALSE,3,3,4,4,Arthropoda,,Insecta,Pterygota,Plecoptera,Euholognatha,Taeniopterygidae,,,,,,991,102788,102468
Taeniopteryx,FALSE,Genus,SH,sh,,SP,spra,,21.56316487,FALSE,3,3,4,4,Arthropoda,,Insecta,Pterygota,Plecoptera,Euholognatha,Taeniopterygidae,Taeniopteryginae,,Taeniopteryx,,,992,102789,102788
Tallaperla,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Peltoperlidae,Peltoperlinae,,Tallaperla,,,1003,102500,102488
Tanyderidae,FALSE,Family,CG,cg,PredE,SP,spra,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tanyderidae,,,,,,629,125799,125762
Tanypodinae,FALSE,Subfamily,PR,pr,PredE,BU,burr,6,21,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,,,,,550,127994,127917
Tanypus,FALSE,Genus,PR,pr,PredE,SP,spra,,23.83242235,FALSE,5,5,5,5,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Tanypodini,Tanypus,,,596,128324,128323
Tanytarsini,FALSE,Tribe,CF,cf,ColGF,BU,burr,6,20,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Tanytarsini,,,,439,129872,129228
Tanytarsus,FALSE,Genus,CF,cf,ColGF,CN,clng,5.042726799,20.30364449,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Tanytarsini,Tanytarsus,,,440,129978,129872
Taphromysis,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,Crustacea,Malacostraca,,Mysida,,Mysidae,,,Taphromysis,,,1306,90275,89856
Telmatoscopus,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Psychodidae,Psychodinae,,Telmatoscopus,,,610,125399,125391
Teloganopsis,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Teloganopsis,,,,,
Telopelopia,FALSE,Genus,PR,pr,PredE,BU,burr,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Pentaneurini,Telopelopia,,,588,128233,128078
Tetragoneuria,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Corduliidae,,,Tetragoneuria,,,1510,101994,101797
Tetrastemmatidae,FALSE,Family,CG,cg,,,,,,FALSE,,,,,Nemertea,,Enopla,,Hoplonemertea,Monostilifera,Tetrastemmatidae,,,,,,1834,57556,57492
Theliopsyche,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Lepidostomatidae,Theliopsychinae,,Theliopsyche,,,1797,116897,598213
Thermonectus,FALSE,Genus,PR,pr,PredP,SW,swim,,,FALSE,,,,,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Dytiscinae,Acyliini,Thermonectus,,,149,112109,111963
Thienemannia,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Thienemannia,,,536,129179,128457
Thienemanniella,FALSE,Genus,CG,cg,,SP,spra,7.954027878,19.60052859,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Corynoneurini,Thienemanniella,,,470,129182,128457
Thienemannimyia,FALSE,Genus,PR,pr,PredE,SP,spra,5.909223973,,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Pentaneurini,Thienemannimyia,,,589,128236,128078
Thremmatidae,FALSE,Family,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Trichoptera,,Thremmatidae,,,,,,,,
Timpanoga,FALSE,Genus,CG,cg,,CN,clng,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Timpanoga,,,709,101317,101232
Tipula,FALSE,Genus,SH,sh,PredE,BU,burr,6.292997048,20.09217661,FALSE,3,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Tipulinae,,Tipula,,,656,119037,118841
Tipulidae,FALSE,Family,SH,sh,PredE,BU,burr,,19.04960846,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,,,,,,632,118840,118839
Tipuloidea,FALSE,Superfamily,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,,,,,,,,,,
Tokunagaia,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,,Tokunagaia,,,1511,129194,128457
Tortopus,FALSE,Genus,CG,cg,,BU,burr,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Polymitarcyidae,,,Tortopus,,,737,101579,101569
Tortricidae,FALSE,Family,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Lepidoptera,,Tortricidae,,,,,,1835,117856,117854
Traverella,FALSE,Genus,PR,pr,,CN,clng,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Leptophlebiidae,,,Traverella,,,731,101096,101095
Trepaxonemata,FALSE,Subclass,CG,cg,,,,,,FALSE,,,,,Platyhelminthes,Rhabditophora,,,,,,,,,,,,,
Trepobates,FALSE,Genus,PR,pr,PredP,SK,skat,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Gerridae,Trepobatinae,,Trepobates,,,851,103811,103801
Trepobatinae,FALSE,Subfamily,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Gerridae,Trepobatinae,,,,,848,717535,103801
Triaenodes,FALSE,Genus,SH,sh,,SW,swim,5.605834089,22.17146877,FALSE,3,3,4,4,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Leptoceridae,Leptocerinae,Triaenodini,Triaenodes,,,1179,116565,116547
Triaenodes/Mystacides,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Leptoceridae,Leptocerinae,,Triaenodes/Mystacides,,,1182,,
Tribelos,FALSE,Genus,CG,cg,,BU,burr,2.445206645,19.87587175,FALSE,2,2,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Tribelos,,,414,129820,129229
Trichoclinocera,FALSE,Genus,PR,pr,PredE,CN,clng,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,Empididae,Clinocerinae,,Trichoclinocera,,,278,135903,135844
Trichocorixa,FALSE,Genus,PR,pr,PredP,SW,swim,10,21.3404941,FALSE,5,5,5,5,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Corixidae,Corixinae,Corixini,Trichocorixa,,,841,103423,103364
Trichoptera,FALSE,Order,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Trichoptera,,,,,,,,1051,115095,563890
Tricorythodes,FALSE,Genus,CG,cg,,SP,spra,8.814897532,21.87003105,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Leptohyphidae,,,Tricorythodes,,,722,101405,101404
Tricorythodes/Caenis,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Leptohyphidae,,,Tricorythodes/Caenis,,,723,,
Trissopelopia,FALSE,Genus,PR,pr,PredE,SP,spra,,17.09864433,FALSE,3,3,3,3,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Pentaneurini,Trissopelopia,,,591,128251,128078
Tropisternus,FALSE,Genus,PR,pr,PredP,CB,clim,9.415106777,20.98075544,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydrophilidae,Hydrophilinae,Hydrophilini,Tropisternus,,,254,112938,112811
Tubificidae,FALSE,Family,,,,,,,,FALSE,,,5,5,Annelida,,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Tubificidae,,,,,,49,68585,68509
Tubificinae,FALSE,Subfamily,CG,cg,,BU,burr,,,FALSE,,,,,Annelida,,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Tubificidae,Tubificinae,,,,,,,
Turbellaria,FALSE,Class,PR,pr,,SP,spra,4,,FALSE,5,5,5,5,Platyhelminthes,,Turbellaria,,,,,,,,,,1403,53964,53963
Tvetenia,FALSE,Genus,CG,cg,,SP,spra,4.979018177,17.54442967,FALSE,3,3,3,3,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Tvetenia,,,464,129197,128457
Uenoidae,FALSE,Family,SC,sc,,CN,clng,,,FALSE,3,3,3,3,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Uenoidae,,,,,,1225,568757,115095
Ulomorpha,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,,,Ulomorpha,,,,,
Unionacea,FALSE,Family,,,,,,,,FALSE,,,,,Mollusca,,Bivalvia,Palaeoheterodonta,Unionoida,,Unionacea,,,,,,1312,,
Unionidae,FALSE,Family,CF,cf,,BU,burr,1.130889577,,TRUE,,,,,Mollusca,,Bivalvia,Palaeoheterodonta,Unionoida,,Unionidae,,,,,,1313,79913,79912
Unniella,FALSE,Genus,CG,cg,,BU,burr,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Unniella,,,537,129206,128457
Uranotaenia,FALSE,Genus,CF,cf,,SW,swim,,,FALSE,4,4,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Culicidae,Culicinae,Culicini,Uranotaenia,,,1771,126575,126233
Uvarus,FALSE,Genus,PR,pr,PredP,SW,swim,,,FALSE,4,4,,,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Bidessini,Uvarus,,,150,112575,111963
Valvata,FALSE,Genus,SC,sc,,CB,clim,6.803552666,22.50241969,TRUE,4,3,,,Mollusca,,Gastropoda,,Heterostropha,,Valvatidae,,,Valvata,,,1367,70346,70345
Valvatidae,FALSE,Family,SC,sc,,CB,clim,,22.49315279,FALSE,4,3,,,Mollusca,,Gastropoda,,Heterostropha,,Valvatidae,,,,,,1366,70345,566849
Veliidae,FALSE,Family,PR,pr,PredP,SK,skat,,20.14820679,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Veliidae,,,,,,862,103885,103358
Veneroida,FALSE,Order,,,,,,,,FALSE,,,,,Mollusca,,Bivalvia,Heterodonta,Veneroida,,,,,,,,1314,80384,80383
Viviparidae,FALSE,Family,SC,sc,,CB,clim,,20.2342289,FALSE,4,4,4,4,Mollusca,,Gastropoda,Prosobranchia,Architaenioglossa,,Viviparidae,,,,,,1773,70304,566847
Viviparus,FALSE,Genus,SC,sc,,CB,clim,1,,FALSE,4,4,,,Mollusca,,Gastropoda,Prosobranchia,Architaenioglossa,,Viviparidae,,,Viviparus,,,1384,70305,70304
Wiedemannia,FALSE,Genus,PR,pr,PredE,CN,clng,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,Empididae,Clinocerinae,,Wiedemannia,,,279,135920,135844
Wormaldia,FALSE,Genus,CF,cf,,CN,clng,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Philopotamidae,Philopotaminae,,Wormaldia,,,1122,115258,115257
Xenochironomus,FALSE,Genus,PR,pr,,BU,burr,,20.34490957,FALSE,3,3,3,3,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Xenochironomus,,,415,129837,129229
Xestochironomus,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Xestochironomus,,,417,129842,129229
Xylotopus,FALSE,Genus,SH,sh,,BU,burr,,19.37401852,FALSE,3,3,3,3,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Xylotopus,,,539,129208,128457
Ylodes,FALSE,Genus,SH,sh,,SW,swim,,,FALSE,3,3,,,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Leptoceridae,Leptocerinae,Triaenodini,Ylodes,,,1774,598372,598236
Yugus,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlodidae,Perlodinae,Perlodini,Yugus,,,1045,103197,102994
Yugus/Diura,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlodidae,Perlodinae,Perlodini,Yugus/Dirua,,,1046,,
Zaitzevia,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Coleoptera,,Elmidae,,,Zaitzevia,,,162,114205,114093
Zalutschia,FALSE,Genus,SH,sh,,SP,spra,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Zalutschia,,,541,129213,128457
Zapada,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Plecoptera,Euholognatha,Nemouridae,Nemourinae,,Zapada,,,989,102591,102517
Zavrelia,FALSE,Genus,CG,cg,,SW,swim,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Tanytarsini,Zavrelia,,,443,130038,129872
Zavreliella,FALSE,Genus,CG,cg,,BU,burr,,25.20755402,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Zavreliella,,,418,130040,129872
Zavrelimyia,FALSE,Genus,PR,pr,PredE,SP,spra,8.019054898,18.32910516,FALSE,3,4,3,3,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Pentaneurini,Zavrelimyia,,,593,128259,128078
Zumatrichia,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Trichoptera,Spicipalpia,Hydroptilidae,Hydroptilinae,Leucotrichiini,Zumatrichia,,,1250,115854,115629
Zygoptera,FALSE,SubOrder,PR,pr,PredE,CB,clim,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,,,,,,,957,102042,101593
