FinalID,NonTarget,Rank,FFG,FeedingGroupsCode,FeedGrpWt,HABIT,HABIT_MPCA,TolVal,TolVal2,LongLived,BCG_Attr_GP,BCG_Attr_RR,BCG_Cool_8,BCG_Cold_9,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,Family,SubFamily,Tribe,Genus,SubGenus,Species,TolVal_RBP,TolValSource,BenTaxaID,TSN,ParTSN
Stratiomys,FALSE,Genus,CG,cg,,SP,spra,,,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,Stratiomyidae,Stratiomyinae,Stratiomyini,Stratiomys,,,,WSA,304,130627,130483
Stygobromus,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,Crustacea,Malacostraca,,Amphipoda,Gammaridea,Crangonyctidae,,,Stygobromus,,,4,WSA,1290,93861,93745
Stylogomphus,FALSE,Genus,PR,pr,PredE,BU,burr,0,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Gomphidae,,,Stylogomphus,,,9,WSA,943,101761,101664
Stylogomphus/Lanthus,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Gomphidae,,,Stylogomphus/Lanthus,,,,WSA,945,,
Stylurus,FALSE,Genus,PR,pr,PredE,BU,burr,,,FALSE,3,3,,,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Gomphidae,,,Stylurus,,,5,WSA,946,206626,101664
Sublettea,FALSE,Genus,CG,cg,,SP,spra,6.978526684,19.73757785,FALSE,4,4,3,3,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Tanytarsini,Sublettea,,,4,WSA,437,129975,129872
Suphisellus,FALSE,Genus,PR,pr,,CB,clim,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Coleoptera,,Noteridae,Noterinae,,Suphisellus,,,,WSA,171,112607,112606
Suwallia,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Chloroperlidae,Chloroperlinae,,Suwallia,,,,RBP2 1999 (NC),997,103254,103202
Sweltsa,FALSE,Genus,PR,pr,,CN,clng,1,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Chloroperlidae,Chloroperlinae,,Sweltsa,,,0,USEPA 1990 Draft,999,103273,103202
Sympetrum,FALSE,Family,PR,pr,PredE,SP,spra,10,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Libellulidae,,,Sympetrum,,,8,WSA,956,101976,101797
Symposiocladius,FALSE,Genus,PR,pr,,SP,spra,6,,FALSE,3,3,3,3,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,,Symposiocladius,,,6,WSA,462,128877,
Sympotthastia,FALSE,Genus,CG,cg,,SP,spra,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Diamesinae,Diamesini,Sympotthastia,,,6,WSA,451,128426,128351
Synclita,FALSE,Genus,SH,sh,,CB,clim,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Lepidoptera,,Crambidae,,,Synclita,,,,,,,
Synorthocladius,FALSE,Genus,CG,cg,,SP,spra,0.291514975,20.31532171,FALSE,2,2,2,2,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Synorthocladius,,,5,WSA,535,129161,128457
Synurella,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,Crustacea,Malacostraca,,Amphipoda,Gammaridea,Crangonyctidae,,,Synurella,,,4,WSA,1291,93947,93745
Syrphidae,FALSE,Family,CG,cg,,BU,burr,10,,FALSE,5,5,,,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,Syrphidae,,,,,,10,WSA,308,139621,131750
Tabanidae,FALSE,Family,PR,pr,PredP,SP,spra,5.914530776,19.94593004,FALSE,4,3,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,Tabanidae,,,,,,7,WSA,309,130934,130741
Tabanus,FALSE,Genus,PR,pr,PredP,SP,spra,5,,FALSE,4,,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,Tabanidae,Tabaninae,Tabanini,Tabanus,,,7,WSA,316,131527,131318
Tabanus/Atylotus,FALSE,Genus,PR,pr,PredP,SP,spra,5,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,Tabanidae,,Tabanini,Tabanus/Atylotus,,,,WSA,318,,
Taenionema,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Plecoptera,,Taeniopterygidae,Brachypteryinae,,Taenionema,,,,,1796,102816,102788
Taeniopterygidae,FALSE,Family,SH,sh,,SP,spra,2.523685805,21.05084615,FALSE,3,3,4,4,Arthropoda,,Insecta,Pterygota,Plecoptera,Euholognatha,Taeniopterygidae,,,,,,2,WSA,991,102788,102468
Taeniopteryx,FALSE,Genus,SH,sh,,SP,spra,2.671789607,21.56316487,FALSE,3,3,4,4,Arthropoda,,Insecta,Pterygota,Plecoptera,Euholognatha,Taeniopterygidae,Taeniopteryginae,,Taeniopteryx,,,2,WSA,992,102789,102788
Tallaperla,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Peltoperlidae,Peltoperlinae,,Tallaperla,,,2,WSA,1003,102500,102488
Tanyderidae,FALSE,Family,CG,cg,PredE,SP,spra,5,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tanyderidae,,,,,,5,WSA,629,125799,125762
Tanypodinae,FALSE,Subfamily,PR,pr,PredE,BU,burr,6,21,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,,,,,6,WSA,550,127994,127917
Tanypus,FALSE,Genus,PR,pr,PredE,SP,spra,10,23.83242235,FALSE,5,5,5,5,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Tanypodini,Tanypus,,,10,WSA,596,128324,128323
Tanytarsini,FALSE,Tribe,CF,cf,ColGF,BU,burr,6,20,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Tanytarsini,,,,6,WSA,439,129872,129228
Tanytarsus,FALSE,Genus,CF,cf,ColGF,CN,clng,5.042726799,20.30364449,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Tanytarsini,Tanytarsus,,,2,WSA,440,129978,129872
Taphromysis,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,Crustacea,Malacostraca,,Mysida,,Mysidae,,,Taphromysis,,,,WSA,1306,90275,89856
Telmatoscopus,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Psychodidae,Psychodinae,,Telmatoscopus,,,10,WSA,610,125399,125391
Teloganopsis,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Teloganopsis,,,,,,,
Telopelopia,FALSE,Genus,PR,pr,PredE,BU,burr,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Pentaneurini,Telopelopia,,,,WSA,588,128233,128078
Tetragoneuria,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Corduliidae,,,Tetragoneuria,,,,RBP2 1999 (NC),1510,101994,101797
Tetrastemmatidae,FALSE,Family,CG,cg,,,,,,FALSE,,,,,Nemertea,,Enopla,,Hoplonemertea,Monostilifera,Tetrastemmatidae,,,,,,,,1834,57556,57492
Theliopsyche,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Lepidostomatidae,Theliopsychinae,,Theliopsyche,,,,,1797,116897,598213
Thermonectus,FALSE,Genus,PR,pr,PredP,SW,swim,5,,FALSE,,,,,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Dytiscinae,Acyliini,Thermonectus,,,5,WSA,149,112109,111963
Thienemannia,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Thienemannia,,,,WSA,536,129179,128457
Thienemanniella,FALSE,Genus,CG,cg,,SP,spra,7.954027878,19.60052859,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Corynoneurini,Thienemanniella,,,6,WSA,470,129182,128457
Thienemannimyia,FALSE,Genus,PR,pr,PredE,SP,spra,5.909223973,,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Pentaneurini,Thienemannimyia,,,5,WSA,589,128236,128078
Thremmatidae,FALSE,Family,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Trichoptera,,Thremmatidae,,,,,,,,,,
Timpanoga,FALSE,Genus,CG,cg,,CN,clng,7,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Timpanoga,,,2,WSA,709,101317,101232
Tipula,FALSE,Genus,SH,sh,PredE,BU,burr,6.292997048,20.09217661,FALSE,3,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Tipulinae,,Tipula,,,4,WSA,656,119037,118841
Tipulidae,FALSE,Family,SH,sh,PredE,BU,burr,5.803154808,19.04960846,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,,,,,,4,WSA,632,118840,118839
Tipuloidea,FALSE,Superfamily,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,,,,,,,,,,,,
Tokunagaia,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,,Tokunagaia,,,,,1511,129194,128457
Tortopus,FALSE,Genus,CG,cg,,BU,burr,0,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Polymitarcyidae,,,Tortopus,,,0,WSA,737,101579,101569
Tortricidae,FALSE,Family,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Lepidoptera,,Tortricidae,,,,,,,,1835,117856,117854
Traverella,FALSE,Genus,PR,pr,,CN,clng,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Leptophlebiidae,,,Traverella,,,,WSA,731,101096,101095
Trepaxonemata,FALSE,Subclass,CG,cg,,,,,,FALSE,,,,,Platyhelminthes,Rhabditophora,,,,,,,,,,,,,,,
Trepobates,FALSE,Genus,PR,pr,PredP,SK,skat,8,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Gerridae,Trepobatinae,,Trepobates,,,,RBP2 1999 (ID),851,103811,103801
Trepobatinae,FALSE,Subfamily,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Gerridae,Trepobatinae,,,,,,WSA,848,717535,103801
Triaenodes,FALSE,Genus,SH,sh,,SW,swim,5.605834089,22.17146877,FALSE,3,3,4,4,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Leptoceridae,Leptocerinae,Triaenodini,Triaenodes,,,2,WSA,1179,116565,116547
Triaenodes/Mystacides,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Leptoceridae,Leptocerinae,,Triaenodes/Mystacides,,,,WSA,1182,,
Tribelos,FALSE,Genus,CG,cg,,BU,burr,2.445206645,19.87587175,FALSE,2,2,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Tribelos,,,6,WSA,414,129820,129229
Trichoclinocera,FALSE,Genus,PR,pr,PredE,CN,clng,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,Empididae,Clinocerinae,,Trichoclinocera,,,,WSA,278,135903,135844
Trichocorixa,FALSE,Genus,PR,pr,PredP,SW,swim,10,21.3404941,FALSE,5,5,5,5,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Corixidae,Corixinae,Corixini,Trichocorixa,,,8,WSA,841,103423,103364
Trichoptera,FALSE,Order,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Trichoptera,,,,,,,,4,WSA,1051,115095,563890
Tricorythodes,FALSE,Genus,CG,cg,,SP,spra,8.814897532,21.87003105,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Leptohyphidae,,,Tricorythodes,,,4,WSA,722,101405,101404
Tricorythodes/Caenis,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Leptohyphidae,,,Tricorythodes/Caenis,,,,WSA,723,,
Trissopelopia,FALSE,Genus,PR,pr,PredE,SP,spra,0.193749637,17.09864433,FALSE,3,3,3,3,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Pentaneurini,Trissopelopia,,,6,WSA,591,128251,128078
Tropisternus,FALSE,Genus,PR,pr,PredP,CB,clim,9.415106777,20.98075544,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydrophilidae,Hydrophilinae,Hydrophilini,Tropisternus,,,6,WSA,254,112938,112811
Tubificidae,FALSE,Family,,,,,,,,FALSE,,,5,5,Annelida,,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Tubificidae,,,,,,9,WSA,49,68585,68509
Tubificinae,FALSE,Subfamily,CG,cg,,BU,burr,6,,FALSE,,,,,Annelida,,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Tubificidae,Tubificinae,,,,,,,,,
Turbellaria,FALSE,Class,PR,pr,,SP,spra,4,,FALSE,5,5,5,5,Platyhelminthes,,Turbellaria,,,,,,,,,,5,WSA,1403,53964,53963
Tvetenia,FALSE,Genus,CG,cg,,SP,spra,4.979018177,17.54442967,FALSE,3,3,3,3,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Tvetenia,,,2,WSA,464,129197,128457
Uenoidae,FALSE,Family,SC,sc,,CN,clng,0,,FALSE,3,3,3,3,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Uenoidae,,,,,,0,WSA,1225,568757,115095
Ulomorpha,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,,,Ulomorpha,,,,,,,
Unionacea,FALSE,Family,,,,,,,,FALSE,,,,,Mollusca,,Bivalvia,Palaeoheterodonta,Unionoida,,Unionacea,,,,,,,WSA,1312,,
Unionidae,FALSE,Family,CF,cf,,BU,burr,1.130889577,,TRUE,,,,,Mollusca,,Bivalvia,Palaeoheterodonta,Unionoida,,Unionidae,,,,,,7,WSA,1313,79913,79912
Unniella,FALSE,Genus,CG,cg,,BU,burr,0.656554152,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Unniella,,,4,WSA,537,129206,128457
Uranotaenia,FALSE,Genus,CF,cf,,SW,swim,,,FALSE,4,4,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Culicidae,Culicinae,Culicini,Uranotaenia,,,,,1771,126575,126233
Uvarus,FALSE,Genus,PR,pr,PredP,SW,swim,7.211440798,,FALSE,4,4,,,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Bidessini,Uvarus,,,5,WSA,150,112575,111963
Valvata,FALSE,Genus,SC,sc,,CB,clim,6.803552666,22.50241969,TRUE,4,3,,,Mollusca,,Gastropoda,,Heterostropha,,Valvatidae,,,Valvata,,,2,USEPA 1990 Draft,1367,70346,70345
Valvatidae,FALSE,Family,SC,sc,,CB,clim,6.780579312,22.49315279,FALSE,4,3,,,Mollusca,,Gastropoda,,Heterostropha,,Valvatidae,,,,,,,WSA,1366,70345,566849
Veliidae,FALSE,Family,PR,pr,PredP,SK,skat,5.677743806,20.14820679,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Veliidae,,,,,,8,WSA,862,103885,103358
Veneroida,FALSE,Order,,,,,,,,FALSE,,,,,Mollusca,,Bivalvia,Heterodonta,Veneroida,,,,,,,,,WSA,1314,80384,80383
Viviparidae,FALSE,Family,SC,sc,,CB,clim,1.556565295,20.2342289,FALSE,4,4,4,4,Mollusca,,Gastropoda,Prosobranchia,Architaenioglossa,,Viviparidae,,,,,,,,1773,70304,566847
Viviparus,FALSE,Genus,SC,sc,,CB,clim,1,,FALSE,4,4,,,Mollusca,,Gastropoda,Prosobranchia,Architaenioglossa,,Viviparidae,,,Viviparus,,,1,WSA,1384,70305,70304
Wiedemannia,FALSE,Genus,PR,pr,PredE,CN,clng,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,Empididae,Clinocerinae,,Wiedemannia,,,6,WSA,279,135920,135844
Wormaldia,FALSE,Genus,CF,cf,,CN,clng,0,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Philopotamidae,Philopotaminae,,Wormaldia,,,1,WSA,1122,115258,115257
Xenochironomus,FALSE,Genus,PR,pr,,BU,burr,4.260541946,20.34490957,FALSE,3,3,3,3,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Xenochironomus,,,6,WSA,415,129837,129229
Xestochironomus,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Xestochironomus,,,2,WSA,417,129842,129229
Xylotopus,FALSE,Genus,SH,sh,,BU,burr,2.205112586,19.37401852,FALSE,3,3,3,3,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Xylotopus,,,2,WSA,539,129208,128457
Ylodes,FALSE,Genus,SH,sh,,SW,swim,,,FALSE,3,3,,,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Leptoceridae,Leptocerinae,Triaenodini,Ylodes,,,,,1774,598372,598236
Yugus,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlodidae,Perlodinae,Perlodini,Yugus,,,2,WSA,1045,103197,102994
Yugus/Diura,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Plecoptera,Systellognatha,Perlodidae,Perlodinae,Perlodini,Yugus/Dirua,,,,WSA,1046,,
Zaitzevia,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Coleoptera,,Elmidae,,,Zaitzevia,,,,RBP2 1999 (ID),162,114205,114093
Zalutschia,FALSE,Genus,SH,sh,,SP,spra,7,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Zalutschia,,,2,WSA,541,129213,128457
Zapada,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Plecoptera,Euholognatha,Nemouridae,Nemourinae,,Zapada,,,1,WSA,989,102591,102517
Zavrelia,FALSE,Genus,CG,cg,,SW,swim,6,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Tanytarsini,Zavrelia,,,6,WSA,443,130038,129872
Zavreliella,FALSE,Genus,CG,cg,,BU,burr,5.445128581,25.20755402,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Zavreliella,,,,WSA,418,130040,129872
Zavrelimyia,FALSE,Genus,PR,pr,PredE,SP,spra,8.019054898,18.32910516,FALSE,3,4,3,3,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Pentaneurini,Zavrelimyia,,,8,WSA,593,128259,128078
Zumatrichia,FALSE,Genus,,,,,,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Trichoptera,Spicipalpia,Hydroptilidae,Hydroptilinae,Leucotrichiini,Zumatrichia,,,,WSA,1250,115854,115629
Zygoptera,FALSE,SubOrder,PR,pr,PredE,CB,clim,,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,,,,,,,,WSA,957,102042,101593
Thienemannimyia Group,FALSE,Genus Group,PR,pr,PredE,SP,spra,7.898682946,20.06890098,FALSE,4,4,4,4,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Pentaneurini,Thienemannimyia Group,,,,,,-36,
Orthocladius (Symposiocladius),FALSE,Subgenus,CG,cg,,SP,spra,6,,FALSE,,,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Orthocladius,Orthocladius (Symposiocladius),,,,,568523,128874
